productId,productname,description,price,demoprice,brand,image,category,subcategory,stock
kb-0250,Fogg Body Spray Marco 120 ml,Ensures you 800 sprays Consists of refreshing Long lasting fragrance. Give it a good hard shake first to make sure all the ingredients are mixed together before you spray it. You should hold the can approximately 15cm from your body as you spray it.,320,330,Fogg,https://lh3.google.com/u/0/d/1GnfEkcMxBwVNcPehZBz05CLL0mCeDnP0=w948-h948-p-k-nu-iv1,Health & Beauty,Deodorants,1000
kb-0251,Glow & Lovely Multi Vitamin Cream 100 gm,"Glow & Lovely Multivitamin Face Cream formerly known as Fair & Lovely, is a daily moisturiser that gives you a radiant glow, skin clarity and brightness.",230,240,Fair&Lovely,https://lh3.google.com/u/0/d/1z1zyBUxDXegxPncy7ZCPXNvHVn5oa2e7=w948-h948-p-k-nu-iv1,Health & Beauty,Skin Care ,1000
kb-0252,Savlon Antiseptic Aloevera Handwash 250 ml,"Savlon Hand Wash has successfully created lot of enthusiasm among consumers through the attractive fragrance, color and efficacy.",85,95,Savlon,https://lh3.google.com/u/0/d/1R3WmltmqCxpHW62vWSz1K9tH0KPU4WKX=w948-h948-p-k-nu-iv1,Health & Beauty,Health & Hygiene ,1000
kb-0253,Irish Spring Original Body Wash 532 ml,Everyone appreciates a classic. Shower like a true Irishman and get fresh and clean with Irish Spring Original Body Wash Fresh scent and rich lathering formula will leave you clean as a whistle Odor Neutralization Technology keeps you fresh for 24 hours.,820,830,Irish Spring,https://lh3.google.com/u/0/d/1spotf1NGITI0Qcp-nqDY5lfhhabTw2Fi=w948-h948-p-k-nu-iv1,Health & Beauty,Bath & Body,1000
kb-0254,Irish Spring Deep Action Scrub Body Wash 532 ml,Exfoliating ingredients give your skin the deep clean it craves. Crisp and fresh scent exhilarates the senses. Odor Neutralization Technology. Keeps you fresh for 24 hours.,820,830,Irish Spring,https://lh3.google.com/u/0/d/1GJVG5ghXAp4WhcW0pL6oXs6Quqp8XKps=w948-h948-p-k-nu-iv1,Health & Beauty,Bath & Body,1000
kb-0255,Dettol Anti Bacterial Wet Wipes 10 pcs,"Dettol's trusted anti-bacterial ingredients kill 99.9% of harmful germs. Protects from a wide range of unseen germs. Soft, textured fabric gently cleanses your skin without irritation. Pre-moisturised with purified water. Alcohol free, optical brightener free, formaldehyde free.",65,75,Dettol,https://lh3.google.com/u/0/d/1jm_OiOQ0ZhTkiSzt1k100lOsuckNYW7_=w948-h948-p-k-nu-iv1,Health & Beauty,Health & Hygiene ,1000
kb-0256,Tresemme Botanique Conditioner 190 ml,"Launched in 1948, TRESemmé was named after renowned hair care expert Edna Emmé. Up until the 1950's, TRESemmé was sold only in salons. Today it is available at a shop near you, so that you can have salon style hair at home. For over 60 years, TRESemmé has built a history of success in 13 countries around the world. From its origins in 1947 and salon expertise, TRESemme has been driven by a simple truth: every woman deserves to look & feel fabulous, like she has just stepped out of the salon, everyday. This range has been carefully selected for its advanced formula. Driven by our salon heritage, we work with our stylists to deliver expert solutions from salon quality products without the salon price tag. Our expertly crafted system is infused with rich botanical blend of olive oil and camelia oil. The system gently cleanses and nourishes hair, leaving hair feeling moisturized and beautifully soft. No parabens. No Dyes. Safe for color-treated hair. Apply to wet hair, gently massage into scalp and work into a lather. Rinse thoroughly from roots to tips.",290,300,Tresemme,https://lh3.google.com/u/0/d/1V1HczQtk3DoSQph7-2PG3N82JZGI1uV1=w948-h948-p-k-nu-iv1,Health & Beauty,Shampoo & Hair Care,1000
kb-0257,Listerine Mouthwash Cool Mint (Thai) 250 ml,"Listerine Original Mouthwash reaches all parts of your mouth and removes 99.9% germs to help prevent gum problem, bad breath, & plaque. • Unique formula with 4 Essential Oils deeply penetrates to remove the bacteria in the plaque biofilm • Listerine helps reduce gum problems in 2 weeks How to use: • Rinse with undiluted (do not mix it with water) 20ml twice a day for 30 seconds. • Don't rinse mouth with water or eat and drink anything for 30 minutes’ post rinse.",385,395,Listerine,https://lh3.google.com/u/0/d/1WypzIpdqyjOFJyAXl41fkWyXzOpe-cIs=w948-h948-p-k-nu-iv1,Health & Beauty,Toothpaste & Oral Care ,1000
kb-0258,Gillette Mach3 New Blade Razor 1 Count,"Gillette Mach3 razor, built for precision and made for comfort, features stronger-than-steel blades that stay sharper longer.",415,425,Gillette,https://lh3.google.com/u/0/d/1ZIWiADdOijMRsVZa-jaBFf1hsHHAFmIm=w948-h948-p-k-nu-iv1,Health & Beauty,Shaving & Facial Care,1000
kb-0259,Himalaya Men Power Glow Licorice Face Wash 100 ml,"Himalaya Men Power Glow Licorice Face Wash is a soap-free, herbal formulation that gently cleanses the face It is a fine blend of Licorice, Alfalfa and Wood Apple which helps enhance the complexion and bring about a natural glow It is powered with Active Boost Technology that increases the penetration of actives and helps in the rapid action of herbs. Country of Origin - Bangladesh.",189,199,Himalaya,https://lh3.google.com/u/0/d/1VNReVYnpi2dg7Tn8HDH7Ld0j-8dxict6=w948-h948-p-k-nu-iv1,Health & Beauty,Skin Care ,1000
kb-0260,EverGlow Men Intense White Face Wash 100 ml,"Cooling menthol gives your skin a charge of energy, moisturizer, deep cleansing pores, oil free control and Anti-Acne. Formulated with potent ingredients for your skin whitening and energy boost up, the regular using helps your skin soft, smooth radiant and youthful appearences.",240,250,EverGlow,https://lh3.google.com/u/0/d/1NwE-CIBT8t74e7dCpvFyLMTDZ3iRml5H=w948-h948-p-k-nu-iv1,Health & Beauty,Skin Care ,1000
kb-0261,Vaseline Healthy Bright UV Extra Brightening Lotion Pump 400 ml,"Vaseline Healthy White skin lightening body lotion is clinically proven for radiant, naturally lighter skin in as early as 2 weeks. With active whiteniing system. Vitamin B3 to help bring out naturally fair skin. Triple sunscreen to help prevent further darkening.",840,850,Vaseline,https://lh3.google.com/u/0/d/1BJ2PLuEDlrUVrF6MbE46zmRWdmuE-uXN=w948-h948-p-k-nu-iv1,Health & Beauty,Skin Care ,1000
kb-0262,Savlon Instant Hand Sanitizer 50 ml,Savlon Instant Hand Sanitizer is an advanced solution for promptly and effortlessly cleaning hands.,70,80,Savlon,https://lh3.google.com/u/0/d/1RxymVUv1bzFAtlt9lh-UZp0wfqc60yAS=w948-h948-p-k-nu-iv1,Health & Beauty,Health & Hygiene ,1000
kb-0263,Sunsilk Lusciously Thick & Long Shampoo 180 ml,"Sunsilk Lusciously Thick & Long shampoo, for visibly thicker hair that bounces with you! Thick & long hair is every Indian girl’s dream. Sunsilk Lusciously Thick & Long shampoo is Co-created with Teddy Charles, Hair Style Expert. Teddy Charles embodies Big Hair. He has been creating fabulous looks since he was a teenager & has a world-class range of high profile partnerships. More bounce, more life! Sunsilk Lusciously Thick & Long shampoo’s exclusive formula, is enriched with Keratin Yoghurt & nutrients, makes your hair look fuller, with more body and more bounce. So you have your hair always on your side. So when your hair is visibly thick, take your own hairstyle pick. For best results follow up with use of Sunsilk Lusciously Thick & Long conditioner. The conditioner comes with revolutionary conditioner technology for more manageability than ever before. Using a conditioner and using it correctly, can make a difference to hair. By conditioning your hair you are ensuring that it behaves just like you want it to, every time you style it. Sunsilk Lusciously Thick & Long Shampoo gives you the freedom to style your hair the way you want.",190,200,Sunsilk,https://lh3.google.com/u/0/d/1vXt_Pnz3WTVMSZXJ_XpeOu5kUqT_6zVp=w948-h948-p-k-nu-iv1,Health & Beauty,Shampoo & Hair Care,1000
kb-0264,Bells Almond Oil 70 ml,"Bell's Almond Oil 70ml is for culinary use in dressings and salads, however, almond oil can prove quite beneficial for skincare. Almond oil is rich in all kinds of nutrients, antioxidants, and vitamins. These are great for the body, whether you choose to consume it or use it on your skin. It helps boost the vitality of skin complexion while softening and soothing rough dry skin.",140,150,Bells,https://lh3.google.com/u/0/d/1lZIPGpLJ1Ipn9SenuPHnQiYVx_FBV8R2=w948-h948-p-k-nu-iv1,Health & Beauty,Shampoo & Hair Care,1000
kb-0265,Himalaya Purifying Neem Face Wash 150ml,Clinically Proven Pimple-free Healthy Skin Expert Himalaya's Purifying Neem Facewash is a soap-free formulation that cleans impurities and helps clear pimples. Country of Origin - Bangladesh,215,225,Himalaya,https://lh3.google.com/u/0/d/1LU4hcRXmeqIzzxl8U0CTPxO5arxSBjdE=w948-h948-p-k-nu-iv1,Health & Beauty,Shaving & Facial Care,1000
kb-0266,Dettol Cool Soap 125 gm,"Dettol Cool Soap combines trusted Dettol protection from germs with added menthol to protect and refresh. It gently cleanses & cools your skin for a revitalizing, hygienic clean that leaves you feeling healthy and refreshed. Dettol Cool is a Grade 1 Soap- providing the best value for your purchase. Recommended by Doctors of Bangladesh Private Medical Practitioners Association (BPMPA).",60,70,Dettol,https://lh3.google.com/u/0/d/1qubxJvK4vffXcu5-_AS6zvDOKOasnt6m=w948-h948-p-k-nu-iv1,Health & Beauty,Bath & Body,1000
kb-0267,Jui Hair Care Oil 350 ml,100% pure and free from added fragrance and added color! The best quality refined coconut oil that makes your hair naturally soft and healthy. Enriched with vitamin E.,250,260,Jui,https://lh3.google.com/u/0/d/1pAXkKOEOH6j7TPbnsjBMlGxMAlhoVZC0=w948-h948-p-k-nu-iv1,Health & Beauty,Shampoo & Hair Care,1000
kb-0268,Pantene Silky Smooth Care Shampoo 180 ml,The Pantene Silky Smooth Care Shampoo is formulated with active ingredients that deeply penetrate into your hair. Besides adding the perfect amount of moisture to your hair.,230,240,Pantene,https://lh3.google.com/u/0/d/1DcTfZTrtTwasbl-mwyASR3TS6oq1g1wR=w948-h948-p-k-nu-iv1,Health & Beauty,Shampoo & Hair Care,1000
kb-0269,Clear Cool Sport Menthol Anti Dandruff Shampoo Men 180 ml,"New Clear Men shampoos are formulsted with Taurine and Triple Anti-Dandruff Technology to activate scalp's self-defence** to remove, resist and prevent dandruff* from coming back. End recurring dandruff concern* with CLEAR. Specially made for men, CLEAR Men Cool Sport Menthol Shampoo is infused with Menthol to thoroughly remove all traces of grime, grease and dandruff on your hair and scalp, while providing a cooling sensation that keeps your hair and scalp feeling fresh. Achieve those power lifts without worrying about your scalp. Short DescriptionProvides cooling sensation that keep your hair and scalp feeling fresh all day.",250,260,Clear,https://lh3.google.com/u/0/d/1aUY5DK84ljpQlRiO-oiAY39S6TAPbnsP=w948-h948-p-k-nu-iv1,Health & Beauty,Shampoo & Hair Care,1000
kb-0270,Oral-B Essential Dental Floss 50 mtr,Cleans where your brush can't reach - Waxed dental floss - Shred-resistant - Removes plaque-bacteria in interdental space and at the gum line - Thin and easy to slide through hollow core technology - Promotes,245,255,Oral-B,https://lh3.google.com/u/0/d/1vD4u_9mjQFVkCZrznyRCJ0nLwfp2ybTx=w948-h948-p-k-nu-iv1,Health & Beauty,Toothpaste & Oral Care ,1000
kb-0271,Nivea Men Deep Impact Comfort After Shave Lotion 100 ml,The powerful antibacterial formula comforts the skin after shaving. It prevents the skin from drying out so that you can face every challenge. Its woody masculine fragrance keeps you prepared to make a deep impact in your every move.,365,375,Nivea,https://lh3.google.com/u/0/d/1s0C98SiETe7D_fm82itEi1L5DOWqGj08=w948-h948-p-k-nu-iv1,Health & Beauty,Shaving & Facial Care,1000
kb-0272,Nivea Water Lily & Oil Shower Gel 250 ml,Discover the best out of two worlds under the shower - Immediate freshness and rich care. Refresh your senses withwater lily & oil - for the unique sensation of a fresh well-cared skin.,400,410,Nivea,https://lh3.google.com/u/0/d/1hCIwSuBghJEIz_d7lW3iybQ72i9vwfC3=w948-h948-p-k-nu-iv1,Health & Beauty,Bath & Body,1000
kb-0273,Lifebuoy Total 10 Hand Wash (Pump) 200 ml,"Lifebuoy Total 10 Hand Wash makes hand washing quicker and more effective than ever before! The Total 10 handwash contains advanced germ protection ingredient, Activ Naturol Shield, and gives 99.9% germ protection in just 10 seconds! Lifebuoy Total 10 Hand wash prevents the spread of germs, keeping the family safe from infection causing germs. It is specially designed to give you and your family superior germ protection. So now stay 1 step ahead of infections, and keep your hands clean and healthy. Kids nowadays are Superfast. They are always in a hurry, even at hand washing. Ordinary Soap takes up to 1 minute to kill germs – but do Kids wash their hands for 1 whole minute? Not ours! That’s why we created Lifebuoy Total 10 Germ Protection Hand wash Liquid – the Superfast hand wash for Superfast kids! Powered by our Activ Naturol Shield formula, it kills 99.9% Germs in just 10 seconds, providing superfast hand protection to keep your kids 1 step ahead of infections such as typhoid, cholera, colds and flus. So now, don’t worry about whether they are washing their hands for long enough with Slow Soap! Handwashing at five key moments in the day (washing hands after going to the toilet, before breakfast, lunch and dinner, and while having a bath) with Lifebuoy Total 10 antibacterial handwash will keep your kids protected from germs and diseases as well as make their hands smell great! Bring home this handy 200ml pump pack and enjoy germ-free fresh hands. Its pump bottle packaging makes it convenient and hygienic to use for the whole family.",90,100,Lifebuoy,https://lh3.google.com/u/0/d/12kSeZhrCowY-jkDYjuBXn_MK7MbvVVgr=w948-h948-p-k-nu-iv1,Health & Beauty,Health & Hygiene ,1000
kb-0274,Colgate Visible White Toothpaste Mint 100 gm,"Colgate advanced is more than just a toothpaste. It not only offers protection, but also improves your dental condition.",270,280,Colgate,https://lh3.google.com/u/0/d/1Ht1X4kmfBwc668f0vUoeoOLYjFyVcmvT=w948-h948-p-k-nu-iv1,Health & Beauty,Toothpaste & Oral Care ,1000
kb-0275,Dettol Soap Original 125 gm,Dettol Soap provides everyday protection and more hygenic to use then soaps. It protects the whole family from infections and germs. Kills germs and provides 10 times more protection than any other soaps.,75,85,Dettol,https://lh3.google.com/u/0/d/1ybJxiy2lWFJclkRqzSCX7nArDvVEyAZ-=w948-h948-p-k-nu-iv1,Health & Beauty,Bath & Body,1000
kb-0276,Denim Original After Shave Lotion 100 ml,"Denim ORIGINAL , a sophisticated fragrance with citrusy, woody and Moschuss-elements in an invigorating aftershave. DENIM ORIGINAL aftershave has moisturizing properties that their skin carefully after shave care. You will experience a feeling of freshness with the exclusive scent of DENIM ORIGINAL .",385,395,Denim,https://lh3.google.com/u/0/d/1vn1sCXfxLvRkdNnc_eSfl4VuJG32Zszh=w948-h948-p-k-nu-iv1,Health & Beauty,Shaving & Facial Care,1000
kb-0277,Dove Hair Fall Rescue Conditioner 180±10 ml,"Nourishes thinning hair and reduces hair fall Reduces hair fall by up to 98% for visibly fuller results Formulated with Nutrilock actives Provides both instant and long-term results Instantly detangles, reduces frizz and improves manageability Suitable for daily use.",270,280,Dove,https://lh3.google.com/u/0/d/1ipn0R5I829Y_6b5n3oSSIrktFfg31Yqf=w948-h948-p-k-nu-iv1,Health & Beauty,Shampoo & Hair Care,1000
kb-0278,Sunsilk Healthy Growth Shampoo 350 ml,For Longer & Healthy Hair. Infused with biotin. Helps reduce hair breakage. For Longer & Healthy Hair as gorgeous as you are Deeply nourishes hair from root to tip.,345,355,Sunsilk,https://lh3.google.com/u/0/d/1Vzat_J_OmkRhwl0jtnpEIiQNfyv9rQi7=w948-h948-p-k-nu-iv1,Health & Beauty,Shampoo & Hair Care,1000
kb-0279,Emami 7 Oils Non Sticky Hair Oil 200 ml,Emami 7 oils in one is light non sticky hair oil comes with wholesome goodness of 7 unique oils which makes your hair Strong Inside and Set Outside. It penetrates deeper  into scalp providing nourishment from root. 1) Makes hair upto 20X Stronger. 2) Keeps hair All Day Set. 3) Suitable for all hair types.,380,390,Emami,https://lh3.google.com/u/0/d/16m8zbs38d_xIQIqcLybVO8kvtFlpWJmc=w948-h948-p-k-nu-iv1,Health & Beauty,Shampoo & Hair Care,1000
kb-0280,Tresemme Nourish & Replenish Shampoo 185 ml,Botanique Nourishing and Replenish Shampoo infused with coconut milk and aloe Vera simultaneously smooth s and silken for healthy-looking hair.,250,260,Tresemme,https://lh3.google.com/u/0/d/1inS1hO-jnM1Cdx6azme8QBbZgD9GjGeE=w948-h948-p-k-nu-iv1,Health & Beauty,Shampoo & Hair Care,1000
kb-0281,Pantene Total Damage Care Shampoo 340 ml,Pantene advanced hair fall solution total damage care shampoo with the revolutionary science of pro-v formula. It strengthens your hair from root to tip and reduces hair fall for more open hair days. This formula repairs damaged hair prone to split-ends and prevents hair fall. The new Pantene advanced hair fall solution also provides protection against hair breakage and styling damage. For everyday use try it with the Pantene advanced hair fall solution conditioner and open hair miracle and experience more open hair days.Against styling damage vs non-conditioning shampoo due to breakage. Nourishes hair from root to tip and reduces hair-fall to give you more open hair days Repairs damaged hair prone to split-ends and prevents hair fall Reduces hair fall due to breakage and styling damage Use it with the Pantene advanced hair fall solution conditioner and open hair miracle for best results due to breakage against styling damage vs non-conditioning shampoo. For all hair types. Ideal For: Men and Women.,425,435,Pantene,https://lh3.google.com/u/0/d/1nCkZY_k37yPzCBLlX9V7_xi6l0ecTeW4=w948-h948-p-k-nu-iv1,Health & Beauty,Shampoo & Hair Care,1000
kb-0282,Armaf Tag Him Body Spray 200 ml,Armaf Tag Him is a refreshing gentle smelling body spray. Perfect for any occasion.,385,395,ARMAF,https://lh3.google.com/u/0/d/1ViwJBRhYMk6pZDk5f-l3hVx2lxV-nzAa=w948-h948-p-k-nu-iv1,Health & Beauty,Deodorants,1000
kb-0283,Gillette Series Shave Gel Sensitive 200±5 ml,The Gillette Series Sensitive Skin Shave gel helps in fighting 5 signs of irritation including  nicks/cuts burning stinging redness and tightness. It is powered with 3x action formula that ensures the  hydration protection and soothening  of your skin. Enriched with Aloe vera the shaving gel ensures your  skin is left with a smooth supple after shave experience GOODBYE IRRITATION: Fights 5 signs of irritation with 3x action formulaâ€‹ â€‹ RICH LATHER: The rich lather and lubricants that protect your skin andÂ give the smoothest glide MOISTURISED SKIN: Aloe enriched Ultra moisturizing Formula.,485,495,Gillette,https://lh3.google.com/u/0/d/1uksA2VDLFsFnhJnu99xF_-b19zSuqCKZ=w948-h948-p-k-nu-iv1,Health & Beauty,Shaving & Facial Care,1000
kb-0284,Sunsilk Perfect Straight Shampoo 350 ml,"Sunsilk Perfect Straight Shampoo, for lively, Straight hair that moves with you! There is a magic moment between wet & dry hair when your hair looks perfectly straight and beautifully aligned. Sunsilk Perfect Straight Shampoo is co-created with Yuko Yamashita, straight expert from Tokyo, Yuko has been a collaborator in producing breakthrough technology in hair care with Sunsilk and continues to give her inside scoop on how to achieve perfect straight hair, starting in the shower. Hairtends to frizz and lose its straightness as it dries. An exclusive formula bringing life to straight hair. With silk protein, gently locks in the alignment of hair strands keeping them straighter & fully aligned as they dry. Hair So vibrant, silky and full of movement. For best results follow up with use of Sunsilk Perfect Straight conditioner.",370,380,Sunsilk,https://lh3.google.com/u/0/d/1zz3zpc9nmNZNngrQ4gOrrsBSSUoHnoEt=w948-h948-p-k-nu-iv1,Health & Beauty,Shampoo & Hair Care,1000
kb-0285,Milky Pure milk 500 ml, Milk is produced in our own farm . We care about your safty,45,55,Milky ,https://drive.google.com/drive/u/2/folders/10zFHdLX52gWFZWnwQuP_6TZbp-Y78yMv,Milky ,Dairy ,1000
kb-0286,Milky Pure milk 1000 ml, Milk is produced in our own farm . We care about your safty,85,95,Milky ,https://drive.google.com/file/d/1wZUAZg8QKU2Gg5GcemnPES4Vv5be8tHn/view?usp=share_link,Milky ,Dairy ,1000